2022 IEEE/CIC International Conference on Communications in China (ICCC Workshops)	14
2023 IEEE 10th International Workshop on Metrology for AeroSpace (MetroAeroSpace)	14
2022 IEEE 19th Annual Consumer Communications & Networking Conference (CCNC)	14
IGARSS 2020 - 2020 IEEE International Geoscience and Remote Sensing Symposium	14
2022 IEEE Intelligent Vehicles Symposium (IV)	14
IEEE Wireless Communications and Networking Conference, WCNC	13
2021 IEEE International Intelligent Transportation Systems Conference (ITSC)	13
Proceedings - 2024 20th International Conference on Distributed Computing in Smart Systems and the Internet of Things, DCOSS-IoT 2024	12
2019 IEEE/CIC International Conference on Communications in China (ICCC)	12
2023 31st Mediterranean Conference on Control and Automation (MED)	12
ICASSP 2023 - 2023 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)	12
2020 IEEE Vehicular Networking Conference (VNC)	12
2021 IEEE International Conference on Image Processing (ICIP)	12
Proceedings of the International Joint Conference on Autonomous Agents and Multiagent Systems, AAMAS	11
15th International Conference on Advances in Computing, Control, and Telecommunication Technologies, ACT 2024	11
2024 15th International Conference on Computing Communication and Networking Technologies, ICCCNT 2024	11
20th International Wireless Communications and Mobile Computing Conference, IWCMC 2024	11
2019 18th IEEE International Conference On Trust, Security And Privacy In Computing And Communications/13th IEEE International Conference On Big Data Science And Engineering (TrustCom/BigDataSE)	11
2018 IEEE International Conference on Electro/Information Technology (EIT)	11
2022 International Conference on Information Networking (ICOIN)	11
2019 IEEE Intelligent Transportation Systems Conference (ITSC)	11
2017 International Conference on Unmanned Aircraft Systems (ICUAS)	11
Proceedings of the 2024 8th CAA International Conference on Vehicular Control and Intelligence, CVCI 2024	10
2022 IEEE International Conference on Systems, Man, and Cybernetics (SMC)	10
2021 IEEE Symposium on Security and Privacy (SP)	10
2022 IEEE/CVF Winter Conference on Applications of Computer Vision (WACV)	10
2020 54th Asilomar Conference on Signals, Systems, and Computers	10
2018 IEEE/ACM International Conference on Computer-Aided Design (ICCAD)	10
International Geoscience and Remote Sensing Symposium (IGARSS)	9
Procedia Computer Science	9
2023 IEEE 28th Pacific Rim International Symposium on Dependable Computing (PRDC)	9
2018 IEEE 29th Annual International Symposium on Personal, Indoor and Mobile Radio Communications (PIMRC)	9
2020 IEEE International Conference on Mechatronics and Automation (ICMA)	9
2021 51st Annual IEEE/IFIP International Conference on Dependable Systems and Networks Workshops (DSN-W)	9
2021 IEEE Intelligent Vehicles Symposium (IV)	9
AIAA Aviation Forum and ASCEND, 2024	8
ICAS Proceedings	8
Proceedings of the IEEE Conference on Decision and Control	8
Proceedings - 2024 China Automation Congress, CAC 2024	8
Proceedings of the International Symposium on Mobile Ad Hoc Networking and Computing (MobiHoc)	8
2020 IEEE 20th International Conference on Communication Technology (ICCT)	8
IECON 2020 The 46th Annual Conference of the IEEE Industrial Electronics Society	8
2020 IEEE 17th International Conference on Mobile Ad Hoc and Sensor Systems (MASS)	8
2024 10th International Conference on Control, Decision and Information Technologies (CoDIT)	8
2023 IEEE/ION Position, Location and Navigation Symposium (PLANS)	8
2022 IEEE Applied Imagery Pattern Recognition Workshop (AIPR)	8
2022 52nd Annual IEEE/IFIP International Conference on Dependable Systems and Networks (DSN)	8
2022 International Conference on Robotics and Automation (ICRA)	8
2021 IEEE Global Communications Conference (GLOBECOM)	8
2018 10th International Conference on Wireless Communications and Signal Processing (WCSP)	8
2020 IEEE 23rd International Conference on Intelligent Transportation Systems (ITSC)	8
2019 IEEE International Conference on Unmanned Systems (ICUS)	8
2018 OCEANS - MTS/IEEE Kobe Techno-Oceans (OTO)	8
2018 IEEE International Conference on Robotics and Automation (ICRA)	8
OCEANS 2017 - Anchorage	8
IEEE International Symposium on Personal, Indoor and Mobile Radio Communications, PIMRC	7
FUSION 2024 - 27th International Conference on Information Fusion	7
2024 IEEE/CIC International Conference on Communications in China, ICCC 2024	7
IEEE International Conference on Control and Automation, ICCA	7
Proceedings - Annual Computer Security Applications Conference, ACSAC	7
Proceedings - 2024 IEEE International Conference on Big Data, BigData 2024	7
2021 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)	7
2024 IEEE Conference on Control Technology and Applications (CCTA)	7
2023 IEEE Symposium on Computers and Communications (ISCC)	7
OCEANS 2023 - Limerick	7
2023 IEEE International Conference on Consumer Electronics (ICCE)	7
2024 IEEE International Conference on Communications Workshops (ICC Workshops)	7
TENCON 2019 - 2019 IEEE Region 10 Conference (TENCON)	7
2018 Annual American Control Conference (ACC)	7
2017 18th International Radar Symposium (IRS)	7
2017 IEEE Intelligent Vehicles Symposium (IV)	7
Transportation Research Procedia	6
14th Asian Control Conference, ASCC 2024	6
Proceedings - 2024 International Conference on Networking and Network Applications, NaNA 2024	6
International Conference on Electrical, Computer, and Energy Technologies, ICECET 2024	6
AIAA/IEEE Digital Avionics Systems Conference - Proceedings	6
Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition	6
2024 IEEE 7th International Conference on Actual Problems of Unmanned Aerial Vehicles Development, APUAVD 2024 - Proceedings	6
2024 IEEE International Conference on Communications Workshops, ICC Workshops 2024	6
IEEE INFOCOM 2024 - IEEE Conference on Computer Communications Workshops, INFOCOM WKSHPS 2024	6
2024 4th International Conference on Artificial Intelligence, Robotics, and Communication, ICAIRC 2024	6
2024 IEEE International Workshop on Technologies for Defense and Security, TechDefense 2024 - Proceedings	6
Conference Proceedings - IEEE International Conference on Systems, Man and Cybernetics	6
International Conference on ICT Convergence	6
2023 IEEE 20th India Council International Conference (INDICON)	6
2023 IEEE Globecom Workshops (GC Wkshps)	6
2023 International Symposium on Networks, Computers and Communications (ISNCC)	6
2023 10th International Conference on Dependable Systems and Their Applications (DSA)	6
2023 Fourteenth International Conference on Ubiquitous and Future Networks (ICUFN)	6
2020 22nd International Conference on Transparent Optical Networks (ICTON)	6
2021 10th Mediterranean Conference on Embedded Computing (MECO)	6
2023 IEEE International Systems Conference (SysCon)	6
2022 Latin American Robotics Symposium (LARS), 2022 Brazilian Symposium on Robotics (SBR), and 2022 Workshop on Robotics in Education (WRE)	6
2022 Design, Automation & Test in Europe Conference & Exhibition (DATE)	6
2022 IEEE 33rd International Symposium on Software Reliability Engineering (ISSRE)	6
2024 IEEE 36th International Conference on Tools with Artificial Intelligence (ICTAI)	6
2020 Fourth IEEE International Conference on Robotic Computing (IRC)	6
IEEE INFOCOM 2020 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS)	6
2019 18th European Control Conference (ECC)	6
2017 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)	6
AIP Conference Proceedings	5
Proceedings of the 33rd USENIX Security Symposium	5
Proceedings of the American Control Conference	5
Proceedings - 2024 54th Annual IEEE/IFIP International Conference on Dependable Systems and Networks - Supplemental Volume, DSN-S 2024	5
10th 2024 International Conference on Control, Decision and Information Technologies, CoDIT 2024	5
MESA 2024 - 20th International Conference on Mechatronic, Embedded Systems and Applications, Proceedings	5
5th International Conference on Electronics and Sustainable Communication Systems, ICESC 2024 - Proceedings	5
2024 IEEE 10th World Forum on Internet of Things, WF-IoT 2024	5
2024 International Conference on Cyber-Physical Social Intelligence, ICCSI 2024	5
2nd International Conference on Self Sustainable Artificial Intelligence Systems, ICSSAS 2024 - Proceedings	5
2024 European Control Conference, ECC 2024	5
International Conference on Transportation and Development 2024: Transportation Safety and Emerging Technologies - Selected Papers from the International Conference on Transportation and Development 2024	5
Proceedings of the 36th Chinese Control and Decision Conference, CCDC 2024	5
International Conference on Communication Technology Proceedings, ICCT	5
IECON Proceedings (Industrial Electronics Conference)	5
Proceedings of the International Astronautical Congress, IAC	5
2024 18th International Conference on Control, Automation, Robotics and Vision, ICARCV 2024	5
2021 18th Annual IEEE International Conference on Sensing, Communication, and Networking (SECON)	5
2023 45th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC)	5
2024 Integrated Communications, Navigation and Surveillance Conference (ICNS)	5
2023 15th International Conference on COMmunication Systems & NETworkS (COMSNETS)	5
2022 IEEE 22nd International Conference on Software Quality, Reliability, and Security Companion (QRS-C)	5
2021 IEEE Globecom Workshops (GC Wkshps)	5
2024 Joint European Conference on Networks and Communications & 6G Summit (EuCNC/6G Summit)	5
2019 IEEE 15th International Conference on Control and Automation (ICCA)	5
2020 IEEE Radar Conference (RadarConf20)	5
2019 Workshop on Research, Education and Development of Unmanned Aerial Systems (RED UAS)	5
2018 IEEE CSAA Guidance, Navigation and Control Conference (CGNCC)	5
2017 13th International Wireless Communications and Mobile Computing Conference (IWCMC)	5
2017 IEEE 86th Vehicular Technology Conference (VTC-Fall)	5
OCEANS 2017 - Aberdeen	5
SAE Technical Papers	4
Proceedings - IEEE Consumer Communications and Networking Conference, CCNC	4
2024 IEEE 14th Annual Computing and Communication Workshop and Conference, CCWC 2024	4
2019 IEEE International Smart Cities Conference (ISC2)	4
IJCAI International Joint Conference on Artificial Intelligence	4
2024 IEEE 7th International Conference on Industrial Cyber-Physical Systems, ICPS 2024	4
2024 IEEE International Conference on Smart Power Control and Renewable Energy, ICSPCRE 2024	4
IEEE International Conference on Automation Science and Engineering	4
Proceedings - 2024 Asia-Pacific Conference on Image Processing, Electronics and Computers, IPEC 2024	4
Proceedings of the 2024 IEEE International Conference on Cyber Security and Resilience, CSR 2024	4
2nd International Conference on Intelligent Cyber Physical Systems and Internet of Things, ICoICI 2024 - Proceedings	4
2024 9th Asia-Pacific Conference on Intelligent Robot Systems, ACIRS 2024	4
Proceedings of the 2024 Latin American Robotics Symposium, LARS 2024	4
IEEE International Conference on Industrial Informatics (INDIN)	4
2024 IEEE 6th International Conference on Power, Intelligent Computing and Systems, ICPICS 2024	4
2024 International Conference on Emerging Trends in Networks and Computer Communications, ETNCC 2024 - Proceedings	4
2024 2nd International Conference on Computer, Communication and Control, IC4 2024	4
Proceedings - 9th IEEE European Symposium on Security and Privacy Workshops, Euro S and PW 2024	4
2024 International Telecommunications Conference, ITC-Egypt 2024	4
Proceedings - 2024 39th Youth Academic Annual Conference of Chinese Association of Automation, YAC 2024	4
Proceedings of the 2024 International Conference on Artificial Intelligence and Emerging Technology, Global AI Summit 2024	4
Advances in Neural Information Processing Systems	4
Proceedings of the 9th International Conference on Communication and Electronics Systems, ICCES 2024	4
Proceedings - 2024 IEEE 16th International Conference on Communication Systems and Network Technologies, CICN 2024	4
Proceedings of International Conference on Contemporary Computing and Informatics, IC3I 2024	4
2024 14th International Conference on Information Science and Technology, ICIST 2024	4
Proceedings of IEEE/IFIP Network Operations and Management Symposium 2024, NOMS 2024	4
IEEE Vehicular Networking Conference, VNC	4
2024 IEEE 4th International Conference on Human-Machine Systems, ICHMS 2024	4
ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences	4
2023 7th CAA International Conference on Vehicular Control and Intelligence (CVCI)	4
2019 IEEE 27th International Conference on Network Protocols (ICNP)	4
2023 IEEE Conference on Communications and Network Security (CNS)	4
2023 7th International Conference on Transportation Information and Safety (ICTIS)	4
2023 IEEE/ASME International Conference on Advanced Intelligent Mechatronics (AIM)	4
2023 IEEE International Conference on Assured Autonomy (ICAA)	4
2023 24th International Radar Symposium (IRS)	4
IEEE INFOCOM 2023 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS)	4
2020 IEEE/ACM 42nd International Conference on Software Engineering (ICSE)	4
2020 6th International Conference on Control, Automation and Robotics (ICCAR)	4
2023 IEEE International Conference on Industrial Technology (ICIT)	4
SoutheastCon 2021	4
2020 IEEE Integrated STEM Education Conference (ISEC)	4
2023 IEEE International Conference on Cyber Security and Resilience (CSR)	4
2021 IEEE 27th International Conference on Embedded and Real-Time Computing Systems and Applications (RTCSA)	4
2020 16th International Computer Engineering Conference (ICENCO)	4
2022 IEEE Globecom Workshops (GC Wkshps)	4
2022 European Control Conference (ECC)	4
2021 CIE International Conference on Radar (Radar)	4
2021 IEEE Symposium Series on Computational Intelligence (SSCI)	4
2021 IEEE International Conference on Unmanned Systems (ICUS)	4
2021 IEEE 45th Annual Computers, Software, and Applications Conference (COMPSAC)	4
2020 25th International Conference on Pattern Recognition (ICPR)	4
2021 European Control Conference (ECC)	4
2021 IEEE International Symposium on Systems Engineering (ISSE)	4
2020 3rd International Conference on Unmanned Systems (ICUS)	4
2020 IEEE Security and Privacy Workshops (SPW)	4
2019 IEEE Globecom Workshops (GC Wkshps)	4
2019 IEEE 5th International Conference Actual Problems of Unmanned Aerial Vehicles Developments (APUAVD)	4
OCEANS 2019 - Marseille	4
2018 IEEE 14th International Conference on Control and Automation (ICCA)	4
2017 IEEE Symposium on Security and Privacy (SP)	4
2018 IEEE 4th World Forum on Internet of Things (WF-IoT)	4
2017 IEEE International Conference on Consumer Electronics (ICCE)	4
2017 IEEE 20th International Conference on Intelligent Transportation Systems (ITSC)	4
2017 IEEE/AIAA 36th Digital Avionics Systems Conference (DASC)	4
2024 IEEE 8th International Conference on Information and Communication Technology, CICT 2024	3
2024 Asia Pacific Conference on Innovation in Technology, APCIT 2024	3
Proceedings - IEEE Symposium on Security and Privacy	3
Proceedings - 11th International Conference on Wireless Networks and Mobile Communications, WINCOM 2024	3
2nd International Conference on Sustainable Computing and Smart Systems, ICSCSS 2024 - Proceedings	3
Proceedings - 2024 IEEE Conference on Software Testing, Verification and Validation, ICST 2024	3
2024 IEEE Congress on Evolutionary Computation, CEC 2024 - Proceedings	3
10th International Conference on Advanced Computing and Communication Systems, ICACCS 2024	3
Proceedings - 2024 IEEE 21st International Conference on Mobile Ad-Hoc and Smart Systems, MASS 2024	3
IAVVC 2024 - IEEE International Automated Vehicle Validation Conference, Proceedings	3
2024 4th International Conference on Electronic Information Engineering and Computer Science, EIECS 2024	3
19th International Joint Symposium on Artificial Intelligence and Natural Language Processing, iSAI-NLP 2024	3
UBMK 2024 - Proceedings: 9th International Conference on Computer Science and Engineering	3
2024 1st International Conference on Software, Systems and Information Technology, SSITCON 2024	3
4th International Conference on Power, Energy, Control and Transmission Systems: Harnessing Power and Energy for an Affordable Electrification of India, ICPECTS 2024	3
Proceedings - 2024 IEEE 35th International Symposium on Software Reliability Engineering Workshops, ISSREW 2024	3
2024 Innovations in Intelligent Systems and Applications Conference, ASYU 2024	3
Proceedings of the 2024 10th International Conference on Communication and Signal Processing, ICCSP 2024	3
ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings	3
12th International Conference on Learning Representations, ICLR 2024	3
International Conference on Ubiquitous and Future Networks, ICUFN	3
2024 Photonics and Electromagnetics Research Symposium, PIERS 2024 - Proceedings	3
Proceedings of 2024 IEEE 13th Data Driven Control and Learning Systems Conference, DDCLS 2024	3
2024 4th International Conference on Advance Computing and Innovative Technologies in Engineering, ICACITE 2024	3
2024 IEEE International Workshop on Metrology for AeroSpace, MetroAeroSpace 2024 - Proceeding	3
Proceedings of the 2024 13th International Conference on System Modeling and Advancement in Research Trends, SMART 2024	3
15th International Conference on Information and Knowledge Technology, IKT 2024	3
2024 IEEE International Conference on Vehicular Electronics and Safety, ICVES 2024	3
2024 IEEE 3rd Industrial Electronics Society Annual On-Line Conference, ONCON 2024	3
2024 IEEE Conference on Engineering Informatics, ICEI 2024	3
2024 6th International Conference on Robotics, Intelligent Control and Artificial Intelligence, RICAI 2024	3
ICRoM 2024 - 12th RSI International Conference on Robotics and Mechatronics	3
Proceedings of the 4th International Conference on Ubiquitous Computing and Intelligent Information Systems, ICUIS 2024	3
Proceedings - 2024 International Conference on Machine Learning and Applications, ICMLA 2024	3
International Symposium on Advanced Networks and Telecommunication Systems, ANTS	3
2024 25th International Arab Conference on Information Technology, ACIT 2024	3
International Conference on Advanced Technologies for Communications	3
2024 International Conference on Smart Electronics and Communication Systems, ISENSE 2024	3
2024 4th International Conference on Computer Science, Electronic Information Engineering and Intelligent Control Technology, CEI 2024	3
5th International Conference on Sustainable Communication Networks and Application, ICSCNA 2024 - Proceedings	3
CINS 2024 - 2nd International Conference on Computational Intelligence and Network Systems	3
Proceedings - 4th International Conference on Technological Advancements in Computational Sciences, ICTACS 2024	3
ISAP 2024 - International Symposium on Antennas and Propagation	3
2024 12th International Conference on Information Systems and Computing Technology, ISCTech 2024	3
16th International Conference on Wireless Communications and Signal Processing, WCSP 2024	3
Proceedings - 2024 International Conference on Electronics and Devices, Computational Science, ICEDCS 2024	3
Proceedings - International Conference on Image Processing, ICIP	3
Proceedings - 2024 8th IEEE International Conference on Robotic Computing, IRC 2024	3
2024 IEEE 5th World AI IoT Congress, AIIoT 2024	3
2024 5th International Seminar on Artificial Intelligence, Networking and Information Technology, AINIT 2024	3
Proceedings of the 2024 27th International Conference on Computer Supported Cooperative Work in Design, CSCWD 2024	3
2024 7th International Conference on Advanced Algorithms and Control Engineering, ICAACE 2024	3
Integrated Communications, Navigation and Surveillance Conference, ICNS	3
SysCon 2024 - 18th Annual IEEE International Systems Conference, Proceedings	3
2019 24th IEEE International Conference on Emerging Technologies and Factory Automation (ETFA)	3
2024 10th International Conference on Computer and Communications (ICCC)	3
Proceedings: CSCS 2023 - 7th ACM Computer Science in Cars Symposium	3
2023 International Conference on Sustainable Communication Networks and Application (ICSCNA)	3
2023 IEEE International Symposium on Safety, Security, and Rescue Robotics (SSRR)	3
2023 IEEE International Workshop on Metrology for Agriculture and Forestry (MetroAgriFor)	3
2023 IEEE Conference on Standards for Communications and Networking (CSCN)	3
2023 IEEE 28th International Workshop on Computer Aided Modeling and Design of Communication Links and Networks (CAMAD)	3
2023 7th International Symposium on Multidisciplinary Studies and Innovative Technologies (ISMSIT)	3
MM 2023 - Proceedings of the 31st ACM International Conference on Multimedia	3
2023 IEEE International Automated Vehicle Validation Conference (IAVVC)	3
2023 IEEE 14th Annual Ubiquitous Computing, Electronics & Mobile Communication Conference (UEMCON)	3
2023 Innovations in Intelligent Systems and Applications Conference (ASYU)	3
2023 IEEE International Carnahan Conference on Security Technology (ICCST)	3
2022 25th Euromicro Conference on Digital System Design (DSD)	3
2023 33rd International Conference on Field-Programmable Logic and Applications (FPL)	3
2024 International Symposium on Electromagnetic Compatibility – EMC Europe	3
2024 IEEE International Conference on Smart Internet of Things (SmartIoT)	3
2024 8th International Conference on Computing, Communication, Control and Automation (ICCUBEA)	3
2023 International Conference on Smart Applications, Communications and Networking (SmartNets)	3
2023 Congress in Computer Science, Computer Engineering, & Applied Computing (CSCE)	3
2021 IEEE 41st International Conference on Distributed Computing Systems (ICDCS)	3
2023 IEEE 21st International Conference on Industrial Informatics (INDIN)	3
2019 IEEE 9th Annual International Conference on CYBER Technology in Automation, Control, and Intelligent Systems (CYBER)	3
2024 IEEE Transportation Electrification Conference and Expo (ITEC)	3
2023 IEEE 20th International Symposium on Biomedical Imaging (ISBI)	3
2022 IEEE International Conference on Software Testing, Verification and Validation Workshops (ICSTW)	3
2019 29th International Telecommunication Networks and Applications Conference (ITNAC)	3
2023 IEEE SENSORS	3
2022 IEEE Smartworld, Ubiquitous Intelligence & Computing, Scalable Computing & Communications, Digital Twin, Privacy Computing, Metaverse, Autonomous & Trusted Vehicles (SmartWorld/UIC/ScalCom/DigitalTwin/PriComp/Meta)	3
2022 Sixth IEEE International Conference on Robotic Computing (IRC)	3
2021 7th International Conference on Signal Processing and Communication (ICSC)	3
2022 IEEE Intl Conf on Dependable, Autonomic and Secure Computing, Intl Conf on Pervasive Intelligence and Computing, Intl Conf on Cloud and Big Data Computing, Intl Conf on Cyber Science and Technology Congress (DASC/PiCom/CBDCom/CyberSciTech)	3
2022 International Conference on Computing, Communication, Security and Intelligent Systems (IC3SIS)	3
2022 IEEE 23rd International Symposium on a World of Wireless, Mobile and Multimedia Networks (WoWMoM)	3
2024 IEEE International Instrumentation and Measurement Technology Conference (I2MTC)	3
IEEE INFOCOM 2022 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS)	3
2022 IEEE Radar Conference (RadarConf22)	3
OCEANS 2022 - Chennai	3
2024 16th International Conference on Cyber Conflict: Over the Horizon (CyCon)	3
2022 IEEE 8th World Forum on Internet of Things (WF-IoT)	3
2021 24th International Symposium on Wireless Personal Multimedia Communications (WPMC)	3
2021 58th ACM/IEEE Design Automation Conference (DAC)	3
2021 International Conference on 3D Vision (3DV)	3
2020 35th IEEE/ACM International Conference on Automated Software Engineering (ASE)	3
2021 9th International Conference on Reliability, Infocom Technologies and Optimization (Trends and Future Directions) (ICRITO)	3
2021 IEEE International Midwest Symposium on Circuits and Systems (MWSCAS)	3
2021 IEEE International Conference on Cyber Security and Resilience (CSR)	3
2021 IEEE Intelligent Vehicles Symposium Workshops (IV Workshops)	3
2021 6th International Conference on Communication and Electronics Systems (ICCES)	3
2021 IEEE Security and Privacy Workshops (SPW)	3
2018 IEEE/ACM 13th International Symposium on Software Engineering for Adaptive and Self-Managing Systems (SEAMS)	3
2021 IFIP/IEEE International Symposium on Integrated Network Management (IM)	3
IEEE INFOCOM 2021 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS)	3
IEEE INFOCOM 2021 - IEEE Conference on Computer Communications	3
2021 IEEE International IOT, Electronics and Mechatronics Conference (IEMTRONICS)	3
2021 5th International Conference on Computing Methodologies and Communication (ICCMC)	3
2019 IEEE International Conference on Big Data and Smart Computing (BigComp)	3
2021 IEEE Winter Conference on Applications of Computer Vision Workshops (WACVW)	3
2020 IEEE International Conference on Bioinformatics and Biomedicine (BIBM)	3
2020 19th IEEE International Conference on Machine Learning and Applications (ICMLA)	3
2020 IEEE Globecom Workshops (GC Wkshps	3
2020 IEEE Symposium Series on Computational Intelligence (SSCI)	3
2020 AEIT International Conference of Electrical and Electronic Technologies for Automotive (AEIT AUTOMOTIVE)	3
2020 International Symposium on Networks, Computers and Communications (ISNCC)	3
2020 59th Annual Conference of the Society of Instrument and Control Engineers of Japan (SICE)	3
2020 IEEE European Symposium on Security and Privacy (EuroS&P)	3
2020 International Conference on Connected and Autonomous Driving (MetroCAD)	3
2019 IEEE 4th Advanced Information Technology, Electronic and Automation Control Conference (IAEAC)	3
2019 IEEE International Conference on Connected Vehicles and Expo (ICCVE)	3
IEEE INFOCOM 2019 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS)	3
2018 IEEE International Conference on Robotics and Biomimetics (ROBIO)	3
2018 18th International Conference on Control, Automation and Systems (ICCAS)	3
2018 56th Annual Allerton Conference on Communication, Control, and Computing (Allerton)	3
2018 International Conference of Electrical and Electronic Technologies for Automotive	3
2018 20th International Conference on Transparent Optical Networks (ICTON)	3
2017 47th Annual IEEE/IFIP International Conference on Dependable Systems and Networks (DSN)	3
ISR 2018; 50th International Symposium on Robotics	3
2018 26th Mediterranean Conference on Control and Automation (MED)	3
2018 International Conference on Unmanned Aircraft Systems (ICUAS)	3
2018 IEEE 87th Vehicular Technology Conference (VTC Spring)	3
2018 IEEE/ION Position, Location and Navigation Symposium (PLANS)	3
2018 2nd URSI Atlantic Radio Science Meeting (AT-RASC)	3
2017 IEEE 56th Annual Conference on Decision and Control (CDC)	3
2017 IEEE International Conference on Robotics and Biomimetics (ROBIO)	3
2017 IEEE International Conference on Computer Vision Workshops (ICCVW)	3
2017 IEEE 28th Annual International Symposium on Personal, Indoor, and Mobile Radio Communications (PIMRC)	3
2017 IEEE International Symposium on Technologies for Homeland Security (HST)	3
Digest of Technical Papers - IEEE International Conference on Consumer Electronics	2
Proceedings of the 8th International Symposium on Reliability Engineering and Risk Management, ISRERM 2022	2
2024 IEEE VTS Asia Pacific Wireless Communications Symposium, APWCS 2024	2
2024 4th IEEE International Conference on Software Engineering and Artificial Intelligence, SEAI 2024	2
Proceedings of CONECCT 2024 - 10th IEEE International Conference on Electronics, Computing and Communication Technologies	2
2024 9th International Conference on Signal and Image Processing, ICSIP 2024	2
2024 IEEE 19th Conference on Industrial Electronics and Applications, ICIEA 2024	2
Canadian Conference on Electrical and Computer Engineering	2
2024 International Conference on Fuzzy Theory and Its Applications, iFUZZY 2024	2
Proceedings of the ASME Turbo Expo	2
2024 6th International Conference on Communications, Information System and Computer Engineering, CISCE 2024	2
Proceedings of InC4 2024 - 2024 IEEE International Conference on Contemporary Computing and Communications	2
Proceedings - 2024 54th Annual IEEE/IFIP International Conference on Dependable Systems and Networks, DSN 2024	2
IOP Conference Series: Earth and Environmental Science	2
2024 IEEE Sensors Applications Symposium, SAS 2024 - Proceedings	2
Proceedings - 2024 IEEE World Forum on Public Safety Technology, WFPST 2024	2
4th International Conference on Digital Futures and Transformative Technologies, ICoDT2 2024	2
ETCM 2024 - 8th Ecuador Technical Chapters Meeting	2
2024 IEEE 15th Annual Ubiquitous Computing, Electronics and Mobile Communication Conference, UEMCON 2024	2
2024 IEEE 4th International Conference on Sustainable Energy and Future Electric Transportation, SEFET 2024	2
1st International Conference on Pioneering Developments in Computer Science and Digital Technologies, IC2SDT 2024 - Proceedings	2
Proceedings of the International Conference on Parallel and Distributed Systems - ICPADS	2
2024 2nd World Conference on Communication and Computing, WCONF 2024	2
2024 IEEE 7th International Symposium on Telecommunication Technologies: Exploring Future Frontiers in Telecommunication and Vehicular Technologies, ISTT 2024	2
International Conference on Communications in China, ICCC Workshops 2024	2
2024 International Symposium on Networks, Computers and Communications, ISNCC 2024	2
6th International Conference on Intelligent Computing in Data Sciences, ICDS 2024	2
